time,seconds_elapsed,z,y,x
1772639544224350700,0.057350830078125,0.029065357521176338,-0.03855585679411888,-0.011981567367911339
1772639544234395600,0.067395751953125,0.029330749064683914,-0.03306340426206589,-0.019355598837137222
1772639544244440800,0.07744091796875,0.023795370012521744,-0.03538088500499725,-0.012855355627834797
1772639544254485000,0.087485107421875,0.01910475827753544,-0.037577975541353226,0.00359722669236362
1772639544264529700,0.09752978515625,0.020776690915226936,-0.03933113440871239,0.019443567842245102
1772639544274574800,0.107574951171875,0.026723185554146767,-0.034214649349451065,0.02960232086479664
1772639544284619800,0.117619873046875,0.03438989445567131,-0.02510077878832817,0.040177732706069946
1772639544294665000,0.1276650390625,0.031616996973752975,-0.009773910976946354,0.0469653382897377
1772639544304709600,0.137709716796875,0.022174226120114326,0.0028031333349645138,0.04550858959555626
1772639544314754800,0.1477548828125,0.01189995277673006,-0.0014622814487665892,0.0365271121263504
1772639544324799700,0.1577998046875,0.0028864843770861626,-0.008372651413083076,0.023175088688731194
1772639544334845000,0.167844970703125,0.004863302689045668,-0.008152077905833721,0.0071799419820308685
1772639544344889900,0.177889892578125,0.010267921723425388,-0.0028699643444269896,-0.006832013837993145
1772639544354933800,0.187933837890625,0.017891578376293182,0.0008422222454100847,-0.011572418734431267
1772639544364978700,0.197978759765625,0.020604807883501053,0.0008307704702019691,-0.014915218576788902
1772639544375023900,0.20802392578125,0.01762705110013485,-0.010682591237127781,-0.01385519839823246
1772639544385068800,0.21806884765625,0.00835605338215828,-0.019700054079294205,-0.015885593369603157
1772639544395113700,0.22811376953125,0.003255207557231188,-0.013836579397320747,-0.023633547127246857
1772639544405158700,0.23815869140625,-0.0001291374210268259,-0.0021724661346524954,-0.025923598557710648
1772639544415203800,0.248203857421875,0.00406534131616354,0.004525383934378624,-0.032709334045648575
1772639544425248800,0.258248779296875,0.0036466922610998154,-0.0032121643889695406,-0.03819144889712334
1772639544435293700,0.268293701171875,0.002026941394433379,-0.007362460717558861,-0.03751648589968681
1772639544445338600,0.278338623046875,0.004542030859738588,-0.01545341033488512,-0.034277014434337616
1772639544455383800,0.2883837890625,0.002756600733846426,-0.0217228252440691,-0.03205971419811249
1772639544465428000,0.298427978515625,0.0028085322119295597,-0.02472687140107155,-0.026855627074837685
1772639544475472600,0.30847265625,0.0010887886164709926,-0.02330295741558075,-0.019765647128224373
1772639544485517800,0.318517822265625,0.004338910337537527,-0.020404107868671417,-0.015330418944358826
1772639544495562800,0.328562744140625,0.003064321354031563,-0.014153669588267803,-0.010572947561740875
1772639544505608000,0.33860791015625,0.005369287449866533,-0.009525095112621784,-0.00888849887996912
1772639544515652600,0.348652587890625,0.007485168520361185,-0.008581004105508327,-0.009175587445497513
1772639544525697800,0.35869775390625,0.011925175786018372,-0.0049118585884571075,-0.013961546123027802
1772639544535742700,0.36874267578125,0.01446907315403223,-0.004259845241904259,-0.020084865391254425
1772639544545788000,0.378787841796875,0.015238194726407528,-0.0027343868277966976,-0.022436436265707016
1772639544555832800,0.388832763671875,0.010921664535999298,0.004194243811070919,-0.02005000412464142
1772639544565877800,0.398877685546875,0.005491479299962521,0.0063498062081635,-0.017695505172014236
1772639544575921700,0.408921630859375,0.003344893455505371,0.008662110194563866,-0.010907445102930069
1772639544585966800,0.418966796875,0.005665305536240339,0.012458711862564087,-0.005099357571452856
1772639544596011800,0.42901171875,0.007338177878409624,0.008476166985929012,-0.003335549496114254
1772639544606056700,0.439056640625,0.005649201571941376,0.0006571260746568441,-0.0061739468947052956
1772639544616101600,0.4491015625,0.004916142672300339,-0.001794416457414627,-0.006579000968486071
1772639544626146800,0.459146728515625,0.00478937616571784,-0.004973964300006628,-0.012330630794167519
1772639544636191700,0.469191650390625,0.0012916744453832507,0.0010647631715983152,-0.018103234469890594
1772639544646236700,0.479236572265625,0.0004714207025244832,0.00994161143898964,-0.022187724709510803
1772639544656281600,0.489281494140625,0.0004850345430895686,0.012181776575744152,-0.02584601379930973
1772639544666326800,0.499326904296875,-0.000692349043674767,0.008326318114995956,-0.025194337591528893
1772639544676371700,0.509371826171875,0.0019289512420073152,0.002627078676596284,-0.019511811435222626
1772639544686415600,0.51941552734375,0.004034979268908501,0.0031495909206569195,-0.015129311941564083
1772639544696460800,0.529460693359375,0.004091440234333277,-0.0014307757373899221,-0.008346470072865486
1772639544706505700,0.539505615234375,0.0003558243624866009,0.0017477066721767187,-0.008526765741407871
1772639544716551000,0.549551025390625,-0.006078060250729322,0.001698906533420086,-0.008948145434260368
1772639544726595800,0.559595947265625,-0.00903257168829441,0.0029564511496573687,-0.010260285809636116
1772639544736640800,0.569640869140625,-0.011121726594865322,0.01106485165655613,-0.013386128470301628
1772639544746685700,0.579685791015625,-0.010793092660605907,0.008503424003720284,-0.012870807200670242
1772639544756731000,0.58973095703125,-0.007716154679656029,-0.0023081947583705187,-0.016166917979717255
1772639544766775800,0.59977587890625,-0.008036532439291477,-0.0036597487051039934,-0.014439592137932777
1772639544776820700,0.60982080078125,-0.010803980752825737,-0.0007096016779541969,-0.01213141717016697
1772639544786865700,0.61986572265625,-0.014217087998986244,-0.002581804059445858,-0.01411999948322773
1772639544796910800,0.629910888671875,-0.014956505969166756,-0.0035037097986787558,-0.016662634909152985
1772639544806954800,0.639954833984375,-0.012135152705013752,-0.003699186025187373,-0.018804881721735
1772639544816999700,0.649999755859375,-0.008589891716837883,-0.010000534355640411,-0.02351650781929493
1772639544827044600,0.660044677734375,-0.004155462142080069,-0.012348643504083157,-0.021313274279236794
1772639544837089800,0.67008984375,-0.0024481243453919888,-0.017711738124489784,-0.023445773869752884
1772639544847134700,0.680134765625,-0.001122402842156589,-0.01920257695019245,-0.023286784067749977
1772639544857180000,0.690179931640625,-0.0027259858325123787,-0.004789021797478199,-0.021318994462490082
1772639544867224600,0.700224609375,-0.008891203440725803,0.0057051642797887325,-0.016592415049672127
1772639544877269800,0.710269775390625,-0.012895485386252403,0.004871931858360767,-0.009600730612874031
1772639544887314700,0.720314697265625,-0.011885881423950195,0.0066892728209495544,-0.0006280085071921349
1772639544897360000,0.73035986328125,-0.009182005189359188,0.009450258687138557,0.009043699130415916
1772639544907404500,0.740404541015625,-0.0032072034664452076,0.012029796838760376,0.014038990251719952
1772639544917448700,0.75044873046875,-0.004424158949404955,0.010272138752043247,0.010962363332509995
1772639544927494000,0.760493896484375,-0.007167481351643801,0.003342593554407358,0.0031217513605952263
1772639544937538800,0.770538818359375,-0.017210450023412704,-0.004084180109202862,-0.004624401219189167
1772639544947583700,0.780583740234375,-0.025769317522644997,-0.004481523297727108,-0.010814386419951916
1772639544957628700,0.790628662109375,-0.029937993735074997,-0.0035111121833324432,-0.015134509652853012
1772639544967673900,0.800673828125,-0.028467660769820213,-0.0012977593578398228,-0.011827928945422173
1772639544977718800,0.81071875,-0.02383814938366413,0.00019888300448656082,-0.0068137324415147305
1772639544987764000,0.820763916015625,-0.01961490884423256,0.0021677580662071705,0.002616786863654852
1772639544997808600,0.83080859375,-0.014245661906898022,0.004650558810681105,0.013433679938316345
1772639545007853800,0.840853759765625,-0.013143911957740784,0.005836730822920799,0.02075151540338993
1772639545017898800,0.850898681640625,-0.011586935259401798,0.006073491647839546,0.0238751582801342
1772639545027942700,0.860942626953125,-0.01291771698743105,0.003218849189579487,0.02068762294948101
1772639545037987600,0.870987548828125,-0.014723479747772217,-0.004525966010987759,0.015583297237753868
1772639545048032800,0.88103271484375,-0.017532316967844963,0.0007982254028320312,0.007550936657935381
1772639545058077700,0.89107763671875,-0.018399817869067192,0.010273187421262264,-0.002861655317246914
