time,seconds_elapsed,z,y,x
1772639197179489500,0.054489501953125,-0.9906158447265625,-0.002044677734375,0.0077056884765625
1772639197189555500,0.064555419921875,-0.9904937744140625,-0.0000762939453125,0.008514404296875
1772639197199613700,0.07461376953125,-0.9914398193359375,-0.00091552734375,0.00909423828125
1772639197209665500,0.08466552734375,-0.989471435546875,-0.0005035400390625,0.0088043212890625
1772639197219710500,0.09471044921875,-0.990386962890625,-0.0017852783203125,0.007720947265625
1772639197229755400,0.10475537109375,-0.9901580810546875,-0.0006866455078125,0.00726318359375
1772639197239801300,0.11480126953125,-0.990692138671875,-0.0009307861328125,0.0084991455078125
1772639197249846500,0.124846435546875,-0.992095947265625,-0.001678466796875,0.008270263671875
1772639197259891500,0.134891357421875,-0.98956298828125,-0.001220703125,0.0089263916015625
1772639197269936600,0.1449365234375,-0.990264892578125,-0.001495361328125,0.0091705322265625
1772639197279982600,0.154982666015625,-0.9912567138671875,-0.00152587890625,0.0089111328125
1772639197290027500,0.165027587890625,-0.9910125732421875,-0.000335693359375,0.00958251953125
1772639197300072400,0.175072509765625,-0.99029541015625,0.000091552734375,0.0084686279296875
1772639197310117400,0.185117431640625,-0.990814208984375,-0.0004425048828125,0.00830078125
1772639197320162600,0.19516259765625,-0.990875244140625,-0.00030517578125,0.0094451904296875
1772639197330208500,0.20520849609375,-0.9910125732421875,-0.0005950927734375,0.0088653564453125
1772639197340253700,0.215253662109375,-0.9910736083984375,-0.0002899169921875,0.0087890625
1772639197350298400,0.22529833984375,-0.99169921875,-0.0005340576171875,0.0071868896484375
1772639197360343600,0.235343505859375,-0.9902191162109375,-0.001373291015625,0.008819580078125
1772639197370388500,0.245388427734375,-0.9902801513671875,-0.0011138916015625,0.0080413818359375
1772639197380434400,0.255434326171875,-0.9908447265625,-0.0004425048828125,0.007568359375
1772639197390479600,0.265479736328125,-0.9908905029296875,-0.000701904296875,0.0092315673828125
1772639197400524500,0.275524658203125,-0.9900054931640625,0.0005340576171875,0.0081939697265625
1772639197410569500,0.285569580078125,-0.9911041259765625,0.0004730224609375,0.00921630859375
1772639197420614400,0.295614501953125,-0.9915771484375,-0.0008544921875,0.00836181640625
1772639197430660600,0.30566064453125,-0.98980712890625,-0.0010223388671875,0.0094757080078125
1772639197440705500,0.31570556640625,-0.9905242919921875,-0.0005950927734375,0.0086212158203125
1772639197450750500,0.32575048828125,-0.9911651611328125,-0.000579833984375,0.008453369140625
1772639197460795400,0.33579541015625,-0.990966796875,-0.001068115234375,0.00823974609375
1772639197470841300,0.34584130859375,-0.9904632568359375,-0.0006103515625,0.0086517333984375
1772639197480886500,0.355886474609375,-0.99066162109375,-0.000579833984375,0.0087432861328125
1772639197490931500,0.365931396484375,-0.990997314453125,-0.00067138671875,0.007568359375
1772639197500976600,0.3759765625,-0.9902496337890625,-0.0005645751953125,0.009033203125
1772639197511021600,0.386021484375,-0.9896087646484375,-0.0006103515625,0.0085601806640625
1772639197521067500,0.396067626953125,-0.99029541015625,-0.000244140625,0.008575439453125
1772639197531112400,0.406112548828125,-0.9890899658203125,-0.0001678466796875,0.0082550048828125
1772639197541157400,0.416157470703125,-0.99090576171875,0.000030517578125,0.0077362060546875
1772639197551202600,0.42620263671875,-0.992034912109375,-0.0006103515625,0.0082550048828125
1772639197561247500,0.43624755859375,-0.990325927734375,-0.001922607421875,0.0087890625
1772639197571293700,0.446293701171875,-0.9907989501953125,-0.0010528564453125,0.008087158203125
1772639197581338400,0.45633837890625,-0.9909515380859375,0.0001220703125,0.0077972412109375
1772639197591383600,0.466383544921875,-0.9915313720703125,-0.0012664794921875,0.008148193359375
1772639197601428500,0.476428466796875,-0.990447998046875,-0.0012969970703125,0.00848388671875
1772639197611474400,0.486474365234375,-0.989776611328125,-0.001434326171875,0.008880615234375
1772639197621519600,0.49651953125,-0.9898529052734375,-0.000030517578125,0.009033203125
1772639197631564500,0.506564453125,-0.991424560546875,0.0000457763671875,0.0089263916015625
1772639197641609500,0.516609375,-0.9915771484375,-0.0007781982421875,0.01007080078125
1772639197651654400,0.526654296875,-0.9911041259765625,0.0000762939453125,0.009124755859375
1772639197661700600,0.53670068359375,-0.990753173828125,-0.0004425048828125,0.009735107421875
1772639197671745500,0.54674560546875,-0.9915313720703125,0.0001678466796875,0.0087890625
1772639197681790500,0.55679052734375,-0.9909210205078125,-0.00054931640625,0.0088958740234375
1772639197691835400,0.56683544921875,-0.9903564453125,-0.000457763671875,0.0089874267578125
1772639197701880600,0.576880615234375,-0.9889068603515625,-0.001556396484375,0.008880615234375
1772639197711926500,0.586926513671875,-0.9901123046875,-0.0001678466796875,0.0078125
1772639197721971500,0.596971435546875,-0.990631103515625,-0.0002593994140625,0.008880615234375
1772639197732016600,0.6070166015625,-0.9913787841796875,-0.0003814697265625,0.009002685546875
1772639197742060500,0.617060546875,-0.9908447265625,-0.000152587890625,0.0087432861328125
1772639197752105500,0.62710546875,-0.99017333984375,-0.0009613037109375,0.008453369140625
1772639197762151400,0.6371513671875,-0.9913177490234375,-0.001556396484375,0.00897216796875
1772639197772196600,0.647196533203125,-0.991302490234375,-0.0006866455078125,0.0090179443359375
1772639197782241500,0.657241455078125,-0.9906005859375,-0.0014801025390625,0.0081939697265625
1772639197792286500,0.667286376953125,-0.9891815185546875,-0.000579833984375,0.0078582763671875
1772639197802332400,0.67733251953125,-0.9900360107421875,-0.0016326904296875,0.00860595703125
1772639197812377300,0.68737744140625,-0.991180419921875,-0.00054931640625,0.00958251953125
1772639197822422500,0.697422607421875,-0.9918670654296875,0.00006103515625,0.0090484619140625
1772639197832467500,0.707467529296875,-0.9915924072265625,-0.0000152587890625,0.0075531005859375
1772639197842512600,0.7175126953125,-0.990692138671875,-0.000885009765625,0.0087738037109375
1772639197852558600,0.72755859375,-0.99102783203125,0.0001373291015625,0.008270263671875
1772639197862603500,0.737603515625,-0.9909820556640625,-0.0005645751953125,0.0091705322265625
1772639197872648400,0.7476484375,-0.9901275634765625,-0.0002899169921875,0.0086212158203125
1772639197882693600,0.757693603515625,-0.9909515380859375,-0.0005950927734375,0.0079345703125
1772639197892738600,0.767738525390625,-0.9892730712890625,-0.0008544921875,0.0090484619140625
1772639197902784500,0.777784423828125,-0.990081787109375,-0.0010833740234375,0.0075531005859375
1772639197912829400,0.787829345703125,-0.99078369140625,-0.00140380859375,0.0080108642578125
1772639197922874400,0.797874267578125,-0.9905853271484375,-0.00115966796875,0.0099334716796875
1772639197932919600,0.80791943359375,-0.9901275634765625,-0.000640869140625,0.00909423828125
1772639197942965500,0.817965576171875,-0.9912109375,-0.0004730224609375,0.0081329345703125
1772639197953010400,0.828010498046875,-0.9897918701171875,-0.0004119873046875,0.0092315673828125
1772639197963055600,0.8380556640625,-0.9911041259765625,0.00030517578125,0.0092315673828125
1772639197973100500,0.8481005859375,-0.9922943115234375,-0.0006561279296875,0.0090179443359375
1772639197983145500,0.8581455078125,-0.990020751953125,-0.0008087158203125,0.007904052734375
1772639197993191400,0.86819140625,-0.99212646484375,-0.00091552734375,0.0077972412109375
1772639198003236600,0.878236572265625,-0.9921875,0.0003662109375,0.0086212158203125
1772639198013281500,0.888281494140625,-0.9906005859375,-0.0007171630859375,0.0091400146484375
1772639198023326500,0.898326416015625,-0.990142822265625,0.0002593994140625,0.008026123046875
1772639198033371400,0.908371337890625,-0.9918365478515625,-0.0009307861328125,0.0088958740234375
1772639198043417300,0.918417236328125,-0.9894256591796875,-0.0014801025390625,0.009613037109375
1772639198053462500,0.928462646484375,-0.99066162109375,0.0006103515625,0.0087432861328125
1772639198063507500,0.938507568359375,-0.99139404296875,0.000335693359375,0.008697509765625
1772639198073552600,0.948552734375,-0.990753173828125,-0.0003204345703125,0.00750732421875
1772639198083598600,0.9585986328125,-0.9901123046875,-0.00140380859375,0.0093231201171875
1772639198093643500,0.9686435546875,-0.991546630859375,-0.0013275146484375,0.0096282958984375
1772639198103688400,0.9786884765625,-0.9910888671875,-0.00164794921875,0.0071563720703125
1772639198113733600,0.988733642578125,-0.989105224609375,-0.00091552734375,0.008331298828125
1772639198123778600,0.998778564453125,-0.990997314453125,-0.000274658203125,0.0087432861328125
1772639198133824500,1.008824462890625,-0.9920806884765625,-0.00006103515625,0.009307861328125
1772639198143869400,1.018869384765625,-0.99102783203125,0.000946044921875,0.00830078125
1772639198153914400,1.028914306640625,-0.990814208984375,0.0002593994140625,0.008575439453125
1772639198163959600,1.03895947265625,-0.991180419921875,0.000640869140625,0.008758544921875
1772639198174004500,1.04900439453125,-0.9910125732421875,-0.0000152587890625,0.0088653564453125
1772639198184050400,1.059050537109375,-0.9906005859375,-0.001495361328125,0.0088653564453125
1772639198194095600,1.069095703125,-0.9906158447265625,-0.001953125,0.0094146728515625
1772639198204140500,1.079140625,-0.99163818359375,-0.0006256103515625,0.0084686279296875
1772639198214185500,1.089185546875,-0.99029541015625,0.001007080078125,0.00714111328125
1772639198224231400,1.0992314453125,-0.989776611328125,0,0.00848388671875
1772639198234276600,1.109276611328125,-0.9923553466796875,-0.0001220703125,0.0089569091796875
1772639198244321500,1.119321533203125,-0.9911651611328125,-0.0009918212890625,0.0088043212890625
1772639198254366500,1.129366455078125,-0.99114990234375,-0.0008392333984375,0.0077667236328125
1772639198264411400,1.139411376953125,-0.990875244140625,-0.0006561279296875,0.0075225830078125
1772639198274457300,1.149457275390625,-0.9894561767578125,0.00006103515625,0.008880615234375
1772639198284502500,1.15950244140625,-0.990203857421875,-0.001220703125,0.009368896484375
1772639198294547500,1.16954736328125,-0.990264892578125,-0.000152587890625,0.0083160400390625
1772639198304592600,1.179592529296875,-0.9913787841796875,-0.0007476806640625,0.0079498291015625
1772639198314637300,1.18963720703125,-0.9911956787109375,-0.001251220703125,0.008331298828125
1772639198324683500,1.19968359375,-0.99041748046875,-0.000518798828125,0.008819580078125
1772639198334728400,1.209728515625,-0.9905548095703125,-0.0011444091796875,0.00897216796875
1772639198344773600,1.219773681640625,-0.989410400390625,0.0000152587890625,0.0079498291015625
1772639198354818600,1.229818603515625,-0.9909820556640625,0.000091552734375,0.0091705322265625
1772639198364864500,1.239864501953125,-0.9908599853515625,-0.0011749267578125,0.0082550048828125
1772639198374909400,1.249909423828125,-0.990386962890625,-0.001556396484375,0.0086822509765625
1772639198384954400,1.259954345703125,-0.9917144775390625,0.0000152587890625,0.0081634521484375
1772639198394999600,1.26999951171875,-0.9921722412109375,-0.0003204345703125,0.0088043212890625
1772639198405044500,1.28004443359375,-0.989013671875,-0.001495361328125,0.00909423828125
1772639198415090700,1.290090576171875,-0.990478515625,-0.0010528564453125,0.0081634521484375
1772639198425135600,1.300135498046875,-0.9903564453125,-0.00018310546875,0.009429931640625
1772639198435180500,1.3101806640625,-0.9923248291015625,0.0002288818359375,0.008941650390625
1772639198445225500,1.3202255859375,-0.99169921875,-0.000457763671875,0.0089111328125
1772639198455270700,1.330270751953125,-0.9898834228515625,-0.000396728515625,0.00897216796875
1772639198465316600,1.340316650390625,-0.9897613525390625,-0.0013275146484375,0.0095977783203125
1772639198475361500,1.350361572265625,-0.9915924072265625,-0.0012359619140625,0.008209228515625
1772639198485406500,1.360406494140625,-0.9897003173828125,-0.0014495849609375,0.0082244873046875
1772639198495451400,1.370451416015625,-0.9910430908203125,-0.00048828125,0.008575439453125
1772639198505497300,1.380497314453125,-0.99127197265625,-0.000823974609375,0.009857177734375
1772639198515542500,1.39054248046875,-0.989715576171875,-0.000701904296875,0.00909423828125
1772639198525587500,1.40058740234375,-0.990234375,-0.0016021728515625,0.0073699951171875
1772639198535632600,1.410632568359375,-0.990814208984375,-0.0003204345703125,0.0081787109375
1772639198545677300,1.42067724609375,-0.9902496337890625,-0.000396728515625,0.00909423828125
1772639198555723500,1.4307236328125,-0.991668701171875,-0.0013427734375,0.007965087890625
1772639198565768400,1.4407685546875,-0.99041748046875,-0.00152587890625,0.008941650390625
1772639198575813600,1.450813720703125,-0.9914398193359375,-0.0009002685546875,0.0084991455078125
1772639198585858600,1.460858642578125,-0.9909820556640625,-0.0006256103515625,0.0087890625
1772639198595903500,1.470903564453125,-0.9915924072265625,-0.001129150390625,0.0079498291015625
1772639198605949400,1.480949462890625,-0.9899444580078125,-0.0013885498046875,0.0091094970703125
1772639198615994400,1.490994384765625,-0.9903717041015625,-0.0002288818359375,0.0084228515625
1772639198626039600,1.50103955078125,-0.991363525390625,-0.0012054443359375,0.0093994140625
1772639198636084500,1.51108447265625,-0.990814208984375,-0.001068115234375,0.0088348388671875
1772639198646130700,1.521130615234375,-0.9898223876953125,-0.001495361328125,0.00872802734375
1772639198656175600,1.531175537109375,-0.99041748046875,-0.001190185546875,0.0075531005859375
1772639198666220500,1.541220458984375,-0.9906158447265625,-0.0013885498046875,0.0088653564453125
1772639198676265500,1.551265380859375,-0.9906768798828125,-0.0017852783203125,0.0089111328125
1772639198686310700,1.561310546875,-0.99041748046875,-0.000518798828125,0.0088348388671875
1772639198696356600,1.571356689453125,-0.9908905029296875,-0.0010223388671875,0.008544921875
1772639198706401500,1.581401611328125,-0.990325927734375,-0.0015106201171875,0.0083160400390625
1772639198716446500,1.591446533203125,-0.9904937744140625,-0.00067138671875,0.008544921875
1772639198726491400,1.601491455078125,-0.9902496337890625,-0.00164794921875,0.00848388671875
1772639198736536600,1.61153662109375,-0.99127197265625,-0.0010528564453125,0.007843017578125
1772639198746583300,1.621583251953125,-0.9908905029296875,-0.000213623046875,0.008270263671875
1772639198756628200,1.631628173828125,-0.99053955078125,0.0001983642578125,0.0084991455078125
1772639198766673400,1.64167333984375,-0.9902191162109375,-0.000579833984375,0.00836181640625
1772639198776718300,1.65171826171875,-0.9917144775390625,0.0001678466796875,0.008819580078125
1772639198786764000,1.661763916015625,-0.991851806640625,-0.0008697509765625,0.00860595703125
1772639198796809200,1.671809326171875,-0.9907989501953125,-0.0006866455078125,0.009429931640625
1772639198806854100,1.681854248046875,-0.9906768798828125,-0.00189208984375,0.0092620849609375
1772639198816899300,1.6918994140625,-0.99017333984375,-0.00042724609375,0.0081024169921875
1772639198826944300,1.7019443359375,-0.9910125732421875,0.0002288818359375,0.008270263671875
1772639198836990500,1.711990478515625,-0.991302490234375,-0.0006561279296875,0.00726318359375
1772639198847035100,1.72203515625,-0.991729736328125,-0.0010528564453125,0.00927734375
1772639198857080300,1.732080322265625,-0.9908599853515625,-0.0009307861328125,0.0078582763671875
1772639198867125200,1.742125244140625,-0.9907073974609375,-0.00128173828125,0.0085906982421875
1772639198877170400,1.75217041015625,-0.9903564453125,-0.0006256103515625,0.008758544921875
1772639198887216400,1.76221630859375,-0.9911651611328125,-0.000762939453125,0.0090484619140625
1772639198897261000,1.772260986328125,-0.9914398193359375,-0.001495361328125,0.009613037109375
1772639198907306200,1.78230615234375,-0.990997314453125,-0.0011444091796875,0.0101776123046875
1772639198917351200,1.79235107421875,-0.9903411865234375,-0.001190185546875,0.0082855224609375
1772639198927396400,1.802396240234375,-0.989654541015625,-0.0004425048828125,0.0081939697265625
1772639198937442300,1.8124423828125,-0.9907684326171875,-0.00177001953125,0.00830078125
1772639198947487200,1.8224873046875,-0.9910888671875,-0.0010986328125,0.0084228515625
1772639198957532200,1.8325322265625,-0.991790771484375,-0.00048828125,0.008331298828125
1772639198967577300,1.842577392578125,-0.9904327392578125,-0.0006561279296875,0.00830078125
1772639198977623300,1.852623291015625,-0.989715576171875,-0.0008392333984375,0.010101318359375
